"","Area.Code","Area.Name","Time.period","Value","Decile"
"57938","B81068","Dr Thornton & Partners",2019,22.46214157,6
"57939","B81069","Practice 3, Medical Centre, Bridlington",2019,34.28194711,9
"57940","B81070","Practice One",2019,34.17796205,9
"57941","B81074","City Health Practice Ltd",2019,44.15273986,10
"57942","B81075","Hastings Medical Centre",2019,27.34722183,7
"57943","B81077","Woodford Medical Practice",2019,28.67663863,7
"57944","B81080","East Hull Family Practice",2019,40.91341426,10
"57945","B81082","North Beverley Medical Centre",2019,8.05051797,1
"57946","B81085","Burnbrae Medical Practice",2019,27.65893329,7
"57947","B81087","Birkwood Medical Centre",2019,32.5279561,8
"57948","B81088","Howden Medical Practice",2019,10.97784085,2
"57949","B81090","The Oswald Road Medical Surgery",2019,29.28757259,8
"57950","B81091","Littlefield Surgery",2019,28.22983076,7
"57951","B81092","The Medical Centre, Driffield",2019,14.89404974,3
"57952","B81095","Cook Bf",2019,26.65419316,7
"57953","B81097","Delta Healthcare",2019,34.05560875,9
"57954","B81099","The Kirton Lindsey and Scotter Surgery",2019,14.55887943,3
"57955","B81100","Dr Ac Milner",2019,12.00474296,2
"57956","B81101","Greengates Medical Group",2019,12.52569529,2
"57957","B81104","Nayar Jk",2019,24.20539655,6
"57958","B81108","Dr A Sinha",2019,27.05967474,7
"57959","B81109","Riverside Surgery",2019,16.43265591,4
"57960","B81112","James Alexander Family Practice",2019,44.22659315,10
"57961","B81113","Cedar Medical Practice",2019,28.59115299,7
"57962","B81118","West Common Lane Teaching Practice",2019,32.94786049,8
"57963","B81119","Goodheart Surgery",2019,47.30826771,10
"57964","B81602","Hancocks Me",2019,13.30883734,3
"57965","B81603","Roxton At Weelsby View",2019,42.72076836,10
"57966","B81606","Stirling Medical Centre (Mathews)",2019,44.49153055,10
"57967","B81616","Dr Gt Hendow's Practice",2019,39.36382556,9
"57968","B81617","The Birches Medical Practice",2019,32.92923273,8
"57969","B81619","Park View Surgery",2019,13.66523376,3
"57970","B81620","Biswas B",2019,38.67427505,9
"57971","B81628","Barnetby Medical Centre",2019,16.84838771,4
"57972","B81631","Drs Raut and Thoufeeq",2019,44.12193936,10
"57973","B81635","Laurbel Surgery",2019,20.50158104,5
"57974","B81642","Dr Oz Qureshi",2019,20.75905371,5
"57975","B81645","East Park Practice",2019,34.79546555,9
"57976","B81647","West Town Surgery",2019,18.53615274,5
"57977","B81648","The Killingholme Surgery",2019,23.56707741,6
"57978","B81653","The Chestnuts",2019,14.50059191,3
"57979","B81655","Greenlands Surgery",2019,32.24719451,8
"57980","B81656","Raj Medical Centre",2019,46.82405279,10
"57981","B81658","Peeler House Surgery",2019,19.69128488,5
"57982","B81663","Core Care Family Practice",2019,27.36733044,7
"57983","B81664","Humberview Surgery",2019,46.90463588,10
"57984","B81665","Healing Partnership",2019,13.00295018,3
"57985","B81666","Dr Mitchell",2019,4.853190244,1
"57986","B81675","Haxby Group Calvert & Newington",2019,40.27082341,10
"57987","B81677","Drs Chalmers & Meier",2019,36.77612262,9
"57988","B81688","Goodheart Surgery",2019,46.53532351,10
"57989","B81697","Dr P Suresh Babu",2019,38.09441553,9
"57990","B82002","Millfield Surgery",2019,11.4046571,2
"57991","B82004","Nidderdale Group Practice",2019,11.95530223,2
"57992","B82005","Priory Medical Group",2019,14.09102964,3
"57993","B82007","Townhead Surgery",2019,13.19968928,3
"57994","B82008","North House Surgery",2019,11.98876737,2
"57995","B82010","Ripon Spa Surgery",2019,11.93434902,2
"57996","B82011","Sherburn Surgery",2019,19.46873133,5
"57997","B82012","The Leeds Road Practice",2019,6.285644314,1
"57998","B82013","The Moss Practice",2019,11.4596111,2
"57999","B82014","Kingswood Surgery",2019,10.84984157,2
"58000","B82016","East Parade Surgery",2019,11.74886853,2
"58001","B82017","Whitby Group Practice",2019,24.7935362,6
"58002","B82018","Escrick Surgery",2019,7.893038095,1
"58003","B82019","Topcliffe Surgery",2019,11.17584546,2
"58004","B82020","Cross Hills Group Practice",2019,12.14084084,2
"58005","B82021","Dalton Terrace Surgery",2019,10.95042304,2
"58006","B82022","Great Ayton Surgery",2019,10.17796469,2
"58007","B82023","Catterick Village Surgery",2019,14.08001356,3
"58008","B82024","Eastfield Medical Centre",2019,34.94444779,9
"58009","B82025","Derwent Practice",2019,16.87980541,4
"58010","B82026","Haxby Group Practice",2019,10.55511507,2
"58011","B82027","The Spa Surgery",2019,10.67195878,2
"58012","B82028","Fisher Medical Centre",2019,12.59172328,2
"58013","B82029","Aldbrough St John Surgery",2019,12.35855148,2
"58014","B82030","Dr Akester & Partners",2019,12.97348198,3
"58015","B82031","Sherburn Group Practice",2019,9.638904315,1
"58016","B82032","Church Lane Surgery",2019,10.24564165,2
"58017","B82033","Pickering Medical Practice",2019,14.26282922,3
"58018","B82034","Quakers Lane Surgery",2019,11.85382031,2
"58019","B82035","Scorton Medical Centre",2019,9.899560722,1
"58020","B82036","Dr Ingram & Ptrs",2019,12.38747641,2
"58021","B82037","Filey Surgery",2019,24.77411139,6
"58022","B82038","Central Healthcare",2019,31.43086813,8
"58023","B82041","Beech Tree Surgery",2019,12.58873689,2
"58024","B82042","Lambert Medical Centre",2019,13.73210262,3
"58025","B82044","Stokesley Surgery",2019,11.68071298,2
"58026","B82045","Central Dales Practice",2019,12.94571473,3
"58027","B82046","Staithes Surgery",2019,28.06926373,7
"58028","B82047","Unity Health",2019,8.251341613,1
"58029","B82049","Thirsk Doctors Surgery",2019,13.73431397,3
"58030","B82050","Mowbray House Surgery",2019,13.08203194,3
"58031","B82053","Dyneley House Surgery",2019,14.40169042,3
"58032","B82054","Scarborough Medical Group",2019,21.53624604,5
"58033","B82057","Springbank Surgery",2019,9.628153644,1
"58034","B82059","Church Avenue Medical Group",2019,12.40462812,2
"58035","B82060","Eastgate Medical Group",2019,11.8080624,2
"58036","B82061","Bentham Medical Practice",2019,13.88212729,3
"58037","B82062","Egton Surgery",2019,20.41082435,5
"58038","B82063","Ayton and Snainton Medical Practice",2019,12.36474833,2
"58039","B82064","Tollerton Surgery",2019,8.70217855,1
"58040","B82066","Glebe House Surgery",2019,10.2039128,2
"58041","B82067","Stockwell Road Surgery",2019,10.42021669,2
"58042","B82068","Helmsley Surgery",2019,14.49906618,3
"58043","B82069","Beech House Surgery",2019,10.2748265,2
"58044","B82071","The Old School Medical Practice",2019,5.512422974,1
"58045","B82072","The Friary Surgery",2019,11.6936446,2
"58046","B82073","South Milford Surgery",2019,11.48098962,2
"58047","B82074","Posterngate Surgery",2019,15.99082646,4
"58048","B82075","Mayford House Surgery",2019,13.51469479,3
"58049","B82077","Kirkbymoorside Surgery",2019,14.72275679,3
"58050","B82078","Leyburn Medical Practice",2019,11.87241063,2
"58051","B82079","Stillington Surgery",2019,12.79738542,2
"58052","B82080","My Health Group",2019,7.19761548,1
"58053","B82081","Elvington Medical Practice",2019,5.251815061,1
"58054","B82083","York Medical Group",2019,13.66406726,3
"58055","B82086","The Danby Practice",2019,23.94330714,6
"58056","B82088","Brook Square Surgery",2019,32.0831477,8
"58057","B82091","Park Parade Surgery",2019,10.09135805,2
"58058","B82097","Scott Road Medical Centre",2019,19.43554941,5
"58059","B82098","Jorvik Gillygate Practice",2019,12.74766557,2
"58060","B82100","Front Street Surgery",2019,15.49056856,4
"58061","B82101","Sleights and Sandsend Medical Practice",2019,19.96701417,5
"58062","B82103","East Parade Medical Practice",2019,9.856565124,1
"58063","B82104","Harewood Medical Practice",2019,12.45095749,2
"58064","B82105","Tadcaster Medical Centre",2019,10.90199193,2
"58065","B82106","Hackness Road Surgery",2019,16.80155317,4
"58066","B82609","Ampleforth Surgery",2019,14.52405269,3
"58067","B82619","Terrington Surgery",2019,12.95081146,3
"58068","B82622","Reeth Medical Centre",2019,16.79080552,4
"58069","B82628","Hunmanby Surgery",2019,21.36926178,5
"58070","B83002","Ilkley & Wharfedale Medical Practice",2019,8.145526021,1
"58071","B83005","Thornbury Medical Practice",2019,49.85680576,10
"58072","B83006","Silsden & Steeton Medical Practice",2019,13.50403438,3
"58073","B83007","The Heaton Medical Practice",2019,37.76094268,9
"58074","B83008","Ling House Medical Centre",2019,40.25255911,10
"58075","B83009","Sunnybank Medical Centre",2019,32.88110167,8
"58076","B83010","Parklands Medical Practice",2019,43.05532742,10
"58077","B83011","Woodroyd Medical Practice",2019,49.77567357,10
"58078","B83012","Manor Medical Practice",2019,40.84503225,10
"58079","B83013","Westcliffe Medical Centre",2019,30.03178655,8
"58080","B83014","Bingley Medical Practice",2019,15.11552496,3
"58081","B83015","Tong Medical Practice",2019,49.88241739,10
"58082","B83016","Farrow Medical Centre",2019,48.08444317,10
"58083","B83017","Horton Bank Practice",2019,32.09914157,8
"58084","B83018","Idle Medical Centre",2019,25.89139993,7
"58085","B83019","Grange Park Surgery",2019,6.69377033,1
"58086","B83020","The Willows Medical Ctr.",2019,21.66593051,6
"58087","B83021","Farfield Group Practice",2019,37.63273703,9
"58088","B83022","Baildon Medical Practice",2019,12.41637613,2
"58089","B83023","Holycroft Surgery",2019,37.82006634,9
"58090","B83025","Little Horton Lane Medical Centre - Raja",2019,47.62008247,10
"58091","B83026","Primrose Surgery",2019,52.86200831,10
"58092","B83027","Haworth Medical Practice",2019,18.76364532,5
"58093","B83028","Wibsey & Queensbury Med P",2019,30.18722763,8
"58094","B83029","Low Moor Surgery",2019,30.19500966,8
"58095","B83030","Thornton & Denholme Medical Practice",2019,25.98557952,7
"58096","B83031","Oak Glen Surgery",2019,13.32895205,3
"58097","B83032","Bradford Moor Practice",2019,49.68833279,10
"58098","B83033","Kilmeny Group Medical Practice",2019,34.88256868,9
"58099","B83034","Grange Medical Centre",2019,44.72903303,10
"58100","B83035","Horton Park Medical Practice",2019,49.49328357,10
"58101","B83037","The Wilsden Medical Practice",2019,13.14871238,3
"58102","B83038","Leylands Lane Medical Practice",2019,33.46749823,9
"58103","B83039","Windhill Green Medical Centre",2019,26.9214173,7
"58104","B83040","Saltaire Medical Practice",2019,20.58974632,5
"58105","B83041","Bowling Hall Med Practice",2019,47.5298813,10
"58106","B83042","Rooley Lane Med. Centre",2019,43.93860825,10
"58107","B83045","Hollyns Health & Wellbeing - Clayton",2019,36.35175169,9
"58108","B83049","Cowgill Surgery",2019,32.75385425,8
"58109","B83051","Bradford Student Health Service",2019,37.90216157,9
"58110","B83052","Kensington Partnership",2019,45.80647663,10
"58111","B83054","Haigh Hall Medical Practice",2019,33.72115934,9
"58112","B83055","The Ridge Medical Pract.",2019,44.87899265,10
"58113","B83056","Moorside Surgery",2019,33.12991464,8
"58114","B83058","The Avicenna Medical Practice",2019,50.49381855,10
"58115","B83061","Oakworth Medical Practice",2019,17.41042548,4
"58116","B83062","Ashcroft Surgery",2019,39.84498,9
"58117","B83063","Shipley Medical Practice-Affinity Care",2019,31.97685229,8
"58118","B83064","The Rockwell and Wrose Practice",2019,32.69217839,8
"58119","B83067","The Springfield Surgery (Bingley)",2019,15.90433846,4
"58120","B83602","North Street Medical Practice",2019,45.04571176,10
"58121","B83604","The Lister Surgery",2019,48.36320359,10
"58122","B83611","Barkerend HC - El Eliwi",2019,47.08880877,10
"58123","B83614","Picton Medical Centre",2019,49.61362073,10
"58124","B83617","Dr U Akbar",2019,48.75494543,10
"58125","B83620","Addingham Surgery",2019,8.601715285,1
"58126","B83621","Dr A Azam & Partners",2019,45.74752847,10
"58127","B83622","Dr Ia Gilkar & Partners",2019,46.76601718,10
"58128","B83624","I G Medical",2019,8.628143168,1
"58129","B83626","Valley View Surgery",2019,48.20463488,10
"58130","B83627","Frizinghall Medical Centre",2019,38.19576399,9
"58131","B83628","Alice Street Surgery",2019,52.90332924,10
"58132","B83629","Peel Park Surgery",2019,44.05860122,10
"58133","B83638","Peel Park At Hillside Bridge",2019,51.73127588,10
"58134","B83641","Ashwell Medical Centre",2019,49.60696311,10
"58135","B83642","Whetley Medical Centre",2019,48.61319162,10
"58136","B83653","Dr Gilkar",2019,49.87636999,10
"58137","B83657","Bevan Healthcare Cic",2019,51.37865547,10
"58138","B83659","Park Grange Medical Centre",2019,42.16657766,10
"58139","B83660","Bilton Medical Centre",2019,50.69932666,10
"58140","B83661","Moor Park Medical Practice",2019,47.69219567,10
"58141","B84001","Station Road Surgery",2019,26.50908678,7
"58142","B84002","Queens Road Surgery",2019,47.20497673,10
"58143","B84003","Rydings Hall Surgery",2019,20.90103133,5
"58144","B84004","Hebden Bridge Group Practice",2019,18.11637678,4
"58145","B84005","Rosegarth Surgery",2019,24.01016243,6
"58146","B84006","Todmorden Group Practice",2019,27.90359294,7
"58147","B84007","Dr Lj Pickles and Partners",2019,14.13239705,3
"58148","B84008","Dr Chin and Partners",2019,12.60644948,2
"58149","B84009","Stainland Road Medical Centre",2019,16.92511143,4
"58150","B84010","Keighley Road Surgery",2019,32.39401281,8
"58151","B84011","Church Lane Surgery",2019,19.96083105,5
"58152","B84012","Spring Hall Group Practice",2019,38.13413884,9
"58153","B84013","Plane Trees Group Practice",2019,31.66198449,8
"58154","B84014","Rastrick Health Centre",2019,21.08435699,5
"58155","B84016","Bankfield Surgery",2019,24.86973268,6
"58156","B84017","Burley Street Surgery",2019,21.378,5
"58157","B84019","The Boulevard Medical Practice",2019,27.70433875,7
"58158","B84021","King Cross Practice",2019,28.80521363,7
"58159","B84610","Horne Street Surgery",2019,48.07745825,10
"58160","B84612","Lister Lane Surgery",2019,43.66064577,10
"58161","B84613","Beechwood Medical Centre",2019,41.30524088,10
"58162","B84615","Southowram Surgery",2019,20.84952758,5
"58163","B84618","Caritas Group Practice",2019,36.30144642,9
"58164","B84623","Longroyde Surgery",2019,23.84831082,6
"58165","B85001","Parkview Surgery",2019,22.1748852,6
"58166","B85002","Dearne Valley Health Centre",2019,11.73378503,2
"58167","B85004","Calder View Surgery",2019,35.28409857,9
"58168","B85005","Shepley Health Centre",2019,7.544629793,1
"58169","B85006","Elmwood Family Doctors",2019,11.66250511,2
"58170","B85008","Batley Health Centre Surgery",2019,34.00570215,9
"58171","B85009","North Road Suite, Ravensthorpe Health Ctr",2019,35.31349169,9
"58172","B85010","Dalton Surgery",2019,26.83210225,7
"58173","B85012","Undercliffe Surgery",2019,29.11282927,8
"58174","B85014","Brookroyd House",2019,25.53892984,7
"58175","B85015","Wellington House",2019,30.21766499,8
"58176","B85016","Meltham Road Surgery",2019,35.86664263,9
"58177","B85018","Grove House Surgery",2019,32.2853274,8
"58178","B85019","Doctor Lane Health Centre",2019,16.06350185,4
"58179","B85020","Eightlands Surgery",2019,36.04753417,9
"58180","B85021","Cleckheaton Group Practice",2019,23.27274897,6
"58181","B85022","Honley Surgery",2019,12.83511092,3
"58182","B85023","The Almondbury Surgery",2019,25.85168518,7
"58183","B85024","The Waterloo Practice",2019,24.48871608,6
"58184","B85025","Blackburn Rd.Medical Ctr.",2019,20.64171855,5
"58185","B85026","Kirkburton Health Centre",2019,9.282885718,1
"58186","B85027","The Lindley Group Pract.",2019,17.46740479,4
"58187","B85028","The Grange Group Practice",2019,34.47180359,9
"58188","B85030","The Greenway Medical Practice",2019,23.02515665,6
"58189","B85031","Lepton and Kirkheaton Surgeries",2019,13.24514829,3
"58190","B85032","Meltham Group Practice",2019,15.31385499,3
"58191","B85033","The Lindley Village Surg.",2019,15.60200349,4
"58192","B85036","Dr Boulton and Partners",2019,26.10497141,7
"58193","B85037","Newsome Surgery",2019,33.281622,9
"58194","B85038","The Paddock Surgery",2019,28.73807498,7
"58195","B85041","Mount Pleasant Med Centre",2019,33.98227087,9
"58196","B85042","Paddock and Longwood Family Practice",2019,30.72602872,8
"58197","B85044","Thornton Lodge Surgery",2019,39.89460741,9
"58198","B85048","Woodhouse Hill Surgery",2019,40.14047614,10
"58199","B85051","Fieldhead Surgery",2019,20.62093585,5
"58200","B85054","Colne Valley Group Practice",2019,18.99123072,5
"58201","B85055","Healds Road Surgery",2019,36.98546256,9
"58202","B85058","Rose Medical Practice",2019,34.50677057,9
"58203","B85059","Slaithwaite Health Centre",2019,18.30193436,4
"58204","B85060","Greenhead Family Doctors",2019,27.04287247,7
"58205","B85061","Skelmanthorpe Family Doctors",2019,11.29666826,2
"58206","B85062","University Health Centre",2019,30.16341326,8
"58207","B85606","Slaithwaite Road Surgery",2019,35.40306871,9
